"","sub_id","stim_id","stim_version","sub_i","sub_cond","stim_i","sub_cond.e","stim_version.e","err","RT"
"32",1,8,"type4",-99.6582353403102,"story1",-19.7690140206535,0,0.5,-20.3628908266993,735.209859812337
"33",2,1,"type1",72.1824146497983,"story1",-6.35256978071177,0,-0.5,1.29007320564168,792.119918074728
"34",2,1,"type2",72.1824146497983,"story1",-6.35256978071177,0,0.5,18.7736739348149,959.603518803901
"35",2,1,"type3",72.1824146497983,"story1",-6.35256978071177,0,0.9,9.15181531294944,1009.98166018204
"36",2,1,"type4",72.1824146497983,"story1",-6.35256978071177,0,0.5,0.305787829112024,941.135632698199
"37",2,2,"type1",72.1824146497983,"story1",-0.0379430661788557,0,-0.5,10.8380971794391,807.982568763059
"38",2,2,"type2",72.1824146497983,"story1",-0.0379430661788557,0,0.5,-16.6264098695848,930.518061714035
"39",2,2,"type3",72.1824146497983,"story1",-0.0379430661788557,0,0.9,11.5467508576258,1018.69122244125
"40",2,2,"type4",72.1824146497983,"story1",-0.0379430661788557,0,0.5,15.4068127439996,962.551284327619
"41",2,3,"type1",72.1824146497983,"story1",0.456152602891037,0,-0.5,1.09390528631867,798.732472539008
"42",2,3,"type2",72.1824146497983,"story1",0.456152602891037,0,0.5,-19.7171157547921,927.921451497897
"43",2,3,"type3",72.1824146497983,"story1",0.456152602891037,0,0.9,2.92115313727638,1010.55972038997
"44",2,3,"type4",72.1824146497983,"story1",0.456152602891037,0,0.5,8.87336599700178,956.511933249691
"45",2,4,"type1",72.1824146497983,"story1",6.84072008052374,0,-0.5,-13.8904388910406,790.132695839281
"46",2,4,"type2",72.1824146497983,"story1",6.84072008052374,0,0.5,-11.8110531194417,942.21208161088
"47",2,4,"type3",72.1824146497983,"story1",6.84072008052374,0,0.9,8.80165083014523,1022.82478556047
"48",2,4,"type4",72.1824146497983,"story1",6.84072008052374,0,0.5,8.09338908513203,962.116523815454
"49",2,5,"type1",72.1824146497983,"story1",-2.52042521064338,0,-0.5,16.3047861693457,810.966775608501
"50",2,5,"type2",72.1824146497983,"story1",-2.52042521064338,0,0.5,1.9652671234255,946.627256562581
"51",2,5,"type3",72.1824146497983,"story1",-2.52042521064338,0,0.9,-5.89774046959307,998.764248969562
"52",2,5,"type4",72.1824146497983,"story1",-2.52042521064338,0,0.5,30.3103716750452,974.9723611142
"53",2,6,"type1",72.1824146497983,"story1",-1.51038533649054,0,-0.5,11.1680651647558,806.840094478064
"54",2,6,"type2",72.1824146497983,"story1",-1.51038533649054,0,0.5,-20.1994201207181,925.47260919259
"55",2,6,"type3",72.1824146497983,"story1",-1.51038533649054,0,0.9,4.95213765001761,1010.62416696333
"56",2,6,"type4",72.1824146497983,"story1",-1.51038533649054,0,0.5,-0.190879892708102,945.4811494206
"57",2,7,"type1",72.1824146497983,"story1",-8.74931437404246,0,-0.5,-6.95513940436126,781.477960871395
"58",2,7,"type2",72.1824146497983,"story1",-8.74931437404246,0,0.5,3.07413135493127,941.507231630687
"59",2,7,"type3",72.1824146497983,"story1",-8.74931437404246,0,0.9,6.95962584554653,1005.3927261213
"60",2,7,"type4",72.1824146497983,"story1",-8.74931437404246,0,0.5,-11.3507385120042,927.082361763752
"61",2,8,"type1",72.1824146497983,"story1",-19.7690140206535,0,-0.5,-15.9831054988831,761.430295130262
"62",2,8,"type2",72.1824146497983,"story1",-19.7690140206535,0,0.5,-3.94277589880029,923.470624730345
"63",2,8,"type3",72.1824146497983,"story1",-19.7690140206535,0,0.9,-25.1208784063345,962.29252222281
"64",2,8,"type4",72.1824146497983,"story1",-19.7690140206535,0,0.5,4.14159500927362,931.554995638418
"65",3,1,"type1",-61.7208815011573,"story1",-6.35256978071177,0,-0.5,-7.93055979627702,648.995988921854
"66",3,1,"type2",-61.7208815011573,"story1",-6.35256978071177,0,0.5,17.3345909646181,824.261139682749
"67",3,1,"type3",-61.7208815011573,"story1",-6.35256978071177,0,0.9,10.7362625252377,877.662811243369
"68",3,1,"type4",-61.7208815011573,"story1",-6.35256978071177,0,0.5,6.34341974792115,813.269968466052
"69",3,2,"type1",-61.7208815011573,"story1",-0.0379430661788557,0,-0.5,-3.29721768969078,659.943957742973
"70",3,2,"type2",-61.7208815011573,"story1",-0.0379430661788557,0,0.5,25.3296475596966,838.57082299236
"71",3,2,"type3",-61.7208815011573,"story1",-0.0379430661788557,0,0.9,-1.67527457962946,871.565900853034
"72",3,2,"type4",-61.7208815011573,"story1",-0.0379430661788557,0,0.5,-15.3018378519695,797.939337580694
"73",3,3,"type1",-61.7208815011573,"story1",0.456152602891037,0,-0.5,22.4321352634555,686.167406365189
"74",3,3,"type2",-61.7208815011573,"story1",0.456152602891037,0,0.5,-10.3482515351111,803.387019566623
"75",3,3,"type3",-61.7208815011573,"story1",0.456152602891037,0,0.9,20.6967602675738,894.432031369308
"76",3,3,"type4",-61.7208815011573,"story1",0.456152602891037,0,0.5,-17.523251372473,796.212019729261
"77",3,4,"type1",-61.7208815011573,"story1",6.84072008052374,0,-0.5,4.53765989902001,674.657498478386
"78",3,4,"type2",-61.7208815011573,"story1",6.84072008052374,0,0.5,5.99818820023559,826.118026779602
"79",3,4,"type3",-61.7208815011573,"story1",6.84072008052374,0,0.9,-0.0724607543577055,880.047377825009
"80",3,4,"type4",-61.7208815011573,"story1",6.84072008052374,0,0.5,18.0726932754832,838.19253185485
"81",3,5,"type1",-61.7208815011573,"story1",-2.52042521064338,0,-0.5,8.93971110547081,669.69840439367
"82",3,5,"type2",-61.7208815011573,"story1",-2.52042521064338,0,0.5,-7.42704274672134,803.331650541478
"83",3,5,"type3",-61.7208815011573,"story1",-2.52042521064338,0,0.9,9.86964479812827,880.628338086328
"84",3,5,"type4",-61.7208815011573,"story1",-2.52042521064338,0,0.5,11.5534214112858,822.312114699485
"85",3,6,"type1",-61.7208815011573,"story1",-1.51038533649054,0,-0.5,-10.6561916075171,651.112541554835
"86",3,6,"type2",-61.7208815011573,"story1",-1.51038533649054,0,0.5,-10.5801245601607,801.188608602191
"87",3,6,"type3",-61.7208815011573,"story1",-1.51038533649054,0,0.9,13.0190179383598,884.787751100712
"88",3,6,"type4",-61.7208815011573,"story1",-1.51038533649054,0,0.5,-7.1343750736729,804.634358088679
"89",3,7,"type1",-61.7208815011573,"story1",-8.74931437404246,0,-0.5,-0.771669252215695,653.758134872584
"90",3,7,"type2",-61.7208815011573,"story1",-8.74931437404246,0,0.5,0.565043569449738,805.09484769425
"91",3,7,"type3",-61.7208815011573,"story1",-8.74931437404246,0,0.9,-1.04929060141498,863.480513523385
"92",3,7,"type4",-61.7208815011573,"story1",-8.74931437404246,0,0.5,-7.3050077068003,797.224796418
"93",3,8,"type1",-61.7208815011573,"story1",-19.7690140206535,0,-0.5,-10.4735924035795,633.03651207461
"94",3,8,"type2",-61.7208815011573,"story1",-19.7690140206535,0,0.5,-25.4812027775709,768.028901700618
"95",3,8,"type3",-61.7208815011573,"story1",-19.7690140206535,0,0.9,14.8702379331672,868.380342411356
"96",3,8,"type4",-61.7208815011573,"story1",-19.7690140206535,0,0.5,-14.3694780348535,779.140626443336
"97",4,1,"type1",202.939157450474,"story1",-6.35256978071177,0,-0.5,-7.56610528155384,914.020482388209
"98",4,1,"type2",202.939157450474,"story1",-6.35256978071177,0,0.5,-2.33181348939255,1069.25477418037
"99",4,1,"type3",202.939157450474,"story1",-6.35256978071177,0,0.9,17.5372512470393,1149.1238389168
"100",4,1,"type4",202.939157450474,"story1",-6.35256978071177,0,0.5,8.0019166200325,1079.5885042898
"101",4,2,"type1",202.939157450474,"story1",-0.0379430661788557,0,-0.5,19.7750121269547,947.67622651125
"102",4,2,"type2",202.939157450474,"story1",-0.0379430661788557,0,0.5,3.95935373556226,1081.86056811986
"103",4,2,"type3",202.939157450474,"story1",-0.0379430661788557,0,0.9,-4.78674268840482,1133.11447169589
"104",4,2,"type4",202.939157450474,"story1",-0.0379430661788557,0,0.5,13.7195629576256,1091.62077734192
"105",4,3,"type1",202.939157450474,"story1",0.456152602891037,0,-0.5,21.3411086924183,949.736418745784
"106",4,3,"type2",202.939157450474,"story1",0.456152602891037,0,0.5,-16.486518314466,1061.9087917389
"107",4,3,"type3",202.939157450474,"story1",0.456152602891037,0,0.9,-9.07068823035895,1129.32462182301
"108",4,3,"type4",202.939157450474,"story1",0.456152602891037,0,0.5,-18.4134793720727,1059.98183068129
"109",4,4,"type1",202.939157450474,"story1",6.84072008052374,0,-0.5,-31.3557771759336,903.424100355065
"110",4,4,"type2",202.939157450474,"story1",6.84072008052374,0,0.5,-14.0115403952067,1070.76833713579
"111",4,4,"type3",202.939157450474,"story1",6.84072008052374,0,0.9,4.4397591479111,1149.21963667891
"112",4,4,"type4",202.939157450474,"story1",6.84072008052374,0,0.5,-5.97744915306637,1078.80242837793
"113",4,5,"type1",202.939157450474,"story1",-2.52042521064338,0,-0.5,13.7357109345845,939.154443174416
"114",4,5,"type2",202.939157450474,"story1",-2.52042521064338,0,0.5,10.9385775899072,1086.35730982974
"115",4,5,"type3",202.939157450474,"story1",-2.52042521064338,0,0.9,-6.59888147266777,1128.81985076716
"116",4,5,"type4",202.939157450474,"story1",-2.52042521064338,0,0.5,-3.92056234874459,1071.49816989109
"117",4,6,"type1",202.939157450474,"story1",-1.51038533649054,0,-0.5,-38.9796739146728,887.449098199311
"118",4,6,"type2",202.939157450474,"story1",-1.51038533649054,0,0.5,-18.6683949161555,1057.76037719783
"119",4,6,"type3",202.939157450474,"story1",-1.51038533649054,0,0.9,-15.5118032341757,1120.91696887981
"120",4,6,"type4",202.939157450474,"story1",-1.51038533649054,0,0.5,6.20358407847859,1082.63235619246
"121",4,7,"type1",202.939157450474,"story1",-8.74931437404246,0,-0.5,-16.2418996763164,902.947943400115
"122",4,7,"type2",202.939157450474,"story1",-8.74931437404246,0,0.5,15.1433364708105,1084.33317954724
"123",4,7,"type3",202.939157450474,"story1",-8.74931437404246,0,0.9,-31.6921223990358,1097.4977206774
"124",4,7,"type4",202.939157450474,"story1",-8.74931437404246,0,0.5,9.16194006224319,1078.35178313868
"125",4,8,"type1",202.939157450474,"story1",-19.7690140206535,0,-0.5,10.6612592049857,918.831402634806
"126",4,8,"type2",202.939157450474,"story1",-19.7690140206535,0,0.5,3.18926658143491,1061.35941001126
"127",4,8,"type3",202.939157450474,"story1",-19.7690140206535,0,0.9,22.3860747607365,1140.55621819056
"128",4,8,"type4",202.939157450474,"story1",-19.7690140206535,0,0.5,6.14439844885778,1064.31454187868
"129",5,1,"type1",106.541605341889,"story1",-6.35256978071177,0,-0.5,-8.18348439556331,817.005551165614
"130",5,1,"type2",106.541605341889,"story1",-6.35256978071177,0,0.5,6.44745842967564,981.636493990853
"131",5,1,"type3",106.541605341889,"story1",-6.35256978071177,0,0.9,-13.6626370843551,1021.52639847682
"132",5,1,"type4",106.541605341889,"story1",-6.35256978071177,0,0.5,-15.2911673904912,959.897868170686
"133",5,2,"type1",106.541605341889,"story1",-0.0379430661788557,0,-0.5,28.719432189669,860.223094465379
"134",5,2,"type2",106.541605341889,"story1",-0.0379430661788557,0,0.5,21.6047425794222,1003.10840485513
"135",5,2,"type3",106.541605341889,"story1",-0.0379430661788557,0,0.9,2.49473526968394,1043.99839754539
"136",5,2,"type4",106.541605341889,"story1",-0.0379430661788557,0,0.5,-24.0812565533582,957.422405722352
"137",5,3,"type1",106.541605341889,"story1",0.456152602891037,0,-0.5,-1.01610524878129,830.981652695999
"138",5,3,"type2",106.541605341889,"story1",0.456152602891037,0,0.5,0.0222843251365325,982.020042269917
"139",5,3,"type3",106.541605341889,"story1",0.456152602891037,0,0.9,-37.3373832811152,1004.66037466366
"140",5,3,"type4",106.541605341889,"story1",0.456152602891037,0,0.5,-12.4074853790369,969.590272565743
"141",5,4,"type1",106.541605341889,"story1",6.84072008052374,0,-0.5,-28.5461394613595,809.836185961053
"142",5,4,"type2",106.541605341889,"story1",6.84072008052374,0,0.5,14.8487222594862,1003.2310476819
"143",5,4,"type3",106.541605341889,"story1",6.84072008052374,0,0.9,3.59786883630091,1051.98019425871
"144",5,4,"type4",106.541605341889,"story1",6.84072008052374,0,0.5,-26.5285626229027,961.85376279951
"145",5,5,"type1",106.541605341889,"story1",-2.52042521064338,0,-0.5,2.18554947714784,831.206729608394
"146",5,5,"type2",106.541605341889,"story1",-2.52042521064338,0,0.5,6.69438634800026,985.715566479246
"147",5,5,"type3",106.541605341889,"story1",-2.52042521064338,0,0.9,8.8749561675209,1047.89613629877
"148",5,5,"type4",106.541605341889,"story1",-2.52042521064338,0,0.5,15.0914395442224,994.112619675468
"149",5,6,"type1",106.541605341889,"story1",-1.51038533649054,0,-0.5,12.5444949533241,842.575714958723
"150",5,6,"type2",106.541605341889,"story1",-1.51038533649054,0,0.5,6.83591492060296,986.867134926001
"151",5,6,"type3",106.541605341889,"story1",-1.51038533649054,0,0.9,8.4242654781041,1048.4554854835
"152",5,6,"type4",106.541605341889,"story1",-1.51038533649054,0,0.5,22.2751394349882,1002.30635944039
"153",5,7,"type1",106.541605341889,"story1",-8.74931437404246,0,-0.5,-1.32547140536347,821.466819562483
"154",5,7,"type2",106.541605341889,"story1",-8.74931437404246,0,0.5,1.21710539111261,974.009396358959
"155",5,7,"type3",106.541605341889,"story1",-8.74931437404246,0,0.9,20.8221787265246,1053.61446969437
"156",5,7,"type4",106.541605341889,"story1",-8.74931437404246,0,0.5,-0.351159325516848,972.44113164233
"157",5,8,"type1",106.541605341889,"story1",-19.7690140206535,0,-0.5,14.8138903427087,826.586481663944
"158",5,8,"type2",106.541605341889,"story1",-19.7690140206535,0,0.5,-2.17044529230228,959.602146028933
"159",5,8,"type3",106.541605341889,"story1",-19.7690140206535,0,0.9,-9.05177340041555,1012.72081792082
"160",5,8,"type4",106.541605341889,"story1",-19.7690140206535,0,0.5,-2.84693490859394,958.925656412642
"161",6,1,"type1",98.7219739196934,"story1",-6.35256978071177,0,-0.5,13.0894313781658,830.458835517147
"162",6,1,"type2",98.7219739196934,"story1",-6.35256978071177,0,0.5,-18.0356101957973,949.333793943184
"163",6,1,"type3",98.7219739196934,"story1",-6.35256978071177,0,0.9,3.09496805549459,1030.46437219448
"164",6,1,"type4",98.7219739196934,"story1",-6.35256978071177,0,0.5,-4.2965185609282,963.072885578053
"165",6,2,"type1",98.7219739196934,"story1",-0.0379430661788557,0,-0.5,43.0423752298619,866.726406083376
"166",6,2,"type2",98.7219739196934,"story1",-0.0379430661788557,0,0.5,-18.0801994560003,955.603831397514
"167",6,2,"type3",98.7219739196934,"story1",-0.0379430661788557,0,0.9,-6.07698621527317,1027.60704463824
"168",6,2,"type4",98.7219739196934,"story1",-0.0379430661788557,0,0.5,3.78200600275807,977.466036856273
"169",6,3,"type1",98.7219739196934,"story1",0.456152602891037,0,-0.5,31.7576835249968,855.935810047581
"170",6,3,"type2",98.7219739196934,"story1",0.456152602891037,0,0.5,-4.21555363339453,969.96257288919
"171",6,3,"type3",98.7219739196934,"story1",0.456152602891037,0,0.9,9.69496272181072,1043.8730892444
"172",6,3,"type4",98.7219739196934,"story1",0.456152602891037,0,0.5,-33.0433194476878,941.134807074897
"173",6,4,"type1",98.7219739196934,"story1",6.84072008052374,0,-0.5,5.80799361949192,836.370687619709
"174",6,4,"type2",98.7219739196934,"story1",6.84072008052374,0,0.5,15.4527201782262,996.015414178443
"175",6,4,"type3",98.7219739196934,"story1",6.84072008052374,0,0.9,7.74730467593807,1048.30999867616
"176",6,4,"type4",98.7219739196934,"story1",6.84072008052374,0,0.5,1.46799554715209,982.030689547369
"177",6,5,"type1",98.7219739196934,"story1",-2.52042521064338,0,-0.5,-1.09023168629592,820.111317022754
"178",6,5,"type2",98.7219739196934,"story1",-2.52042521064338,0,0.5,-0.206348057047674,970.995200652002
"179",6,5,"type3",98.7219739196934,"story1",-2.52042521064338,0,0.9,-40.8422853515436,990.359263357506
"180",6,5,"type4",98.7219739196934,"story1",-2.52042521064338,0,0.5,6.17870065883151,977.380249367882
"181",6,6,"type1",98.7219739196934,"story1",-1.51038533649054,0,-0.5,18.4743701897827,840.685958772985
"182",6,6,"type2",98.7219739196934,"story1",-1.51038533649054,0,0.5,23.8545963944431,996.066184977646
"183",6,6,"type3",98.7219739196934,"story1",-1.51038533649054,0,0.9,-7.653484432475,1024.55810415073
"184",6,6,"type4",98.7219739196934,"story1",-1.51038533649054,0,0.5,20.0532697270275,992.26485831023
"185",6,7,"type1",98.7219739196934,"story1",-8.74931437404246,0,-0.5,-13.3575639911038,801.615095554547
"186",6,7,"type2",98.7219739196934,"story1",-8.74931437404246,0,0.5,-23.3008524956592,941.671807049992
"187",6,7,"type3",98.7219739196934,"story1",-8.74931437404246,0,0.9,20.5694923342477,1045.5421518799
"188",6,7,"type4",98.7219739196934,"story1",-8.74931437404246,0,0.5,-9.13288927209294,955.839770273558
"189",6,8,"type1",98.7219739196934,"story1",-19.7690140206535,0,-0.5,0.823122650625504,804.776082549665
"190",6,8,"type2",98.7219739196934,"story1",-19.7690140206535,0,0.5,-16.808381845833,937.144578053207
"191",6,8,"type3",98.7219739196934,"story1",-19.7690140206535,0,0.9,21.3018576878895,1035.25481758693
"192",6,8,"type4",98.7219739196934,"story1",-19.7690140206535,0,0.5,16.7104045759038,970.663364474944
"193",7,1,"type1",2.74539253128055,"story1",-6.35256978071177,0,-0.5,7.28418515638972,728.677007906959
"194",7,1,"type2",2.74539253128055,"story1",-6.35256978071177,0,0.5,-1.11482692366661,870.277995826902
"195",7,1,"type3",2.74539253128055,"story1",-6.35256978071177,0,0.9,-10.9583754054918,920.434447345077
"196",7,1,"type4",2.74539253128055,"story1",-6.35256978071177,0,0.5,15.4334910450601,886.826313795629
"197",7,2,"type1",2.74539253128055,"story1",-0.0379430661788557,0,-0.5,-24.9148618891601,702.792587575942
"198",7,2,"type2",2.74539253128055,"story1",-0.0379430661788557,0,0.5,-13.7695437422542,863.937905722848
"199",7,2,"type3",2.74539253128055,"story1",-0.0379430661788557,0,0.9,-20.5739874067859,917.133462058316
"200",7,2,"type4",2.74539253128055,"story1",-0.0379430661788557,0,0.5,13.900895015873,891.608344480975
"201",7,3,"type1",2.74539253128055,"story1",0.456152602891037,0,-0.5,-11.2130350681993,716.988510065972
"202",7,3,"type2",2.74539253128055,"story1",0.456152602891037,0,0.5,-15.438768682393,862.762776451779
"203",7,3,"type3",2.74539253128055,"story1",0.456152602891037,0,0.9,-4.99086497653941,933.210680157632
"204",7,3,"type4",2.74539253128055,"story1",0.456152602891037,0,0.5,-2.60526880840313,875.596276325768
"205",7,4,"type1",2.74539253128055,"story1",6.84072008052374,0,-0.5,-2.81157195137975,731.774540660425
"206",7,4,"type2",2.74539253128055,"story1",6.84072008052374,0,0.5,17.3448328540115,901.930945465816
"207",7,4,"type3",2.74539253128055,"story1",6.84072008052374,0,0.9,-14.0729119792826,930.513200632522
"208",7,4,"type4",2.74539253128055,"story1",6.84072008052374,0,0.5,7.86078492331903,892.446897535123
"209",7,5,"type1",2.74539253128055,"story1",-2.52042521064338,0,-0.5,-1.92130047845799,723.303666842179
"210",7,5,"type2",2.74539253128055,"story1",-2.52042521064338,0,0.5,-27.3946826736536,847.830284646984
"211",7,5,"type3",2.74539253128055,"story1",-2.52042521064338,0,0.9,7.98998675769736,943.214954078335
"212",7,5,"type4",2.74539253128055,"story1",-2.52042521064338,0,0.5,0.606600814689051,875.831568135326
"213",7,6,"type1",2.74539253128055,"story1",-1.51038533649054,0,-0.5,15.2421115512067,741.477118745997
"214",7,6,"type2",2.74539253128055,"story1",-1.51038533649054,0,0.5,4.08407980584448,880.319087000634
"215",7,6,"type3",2.74539253128055,"story1",-1.51038533649054,0,0.9,14.9958115803272,951.230818775117
"216",7,6,"type4",2.74539253128055,"story1",-1.51038533649054,0,0.5,24.0435427286974,900.278549923488
"217",7,7,"type1",2.74539253128055,"story1",-8.74931437404246,0,-0.5,-0.442953158339131,718.553124998899
"218",7,7,"type2",2.74539253128055,"story1",-8.74931437404246,0,0.5,-5.96077392171311,863.035304235525
"219",7,7,"type3",2.74539253128055,"story1",-8.74931437404246,0,0.9,-1.43719962971901,927.558878527519
"220",7,7,"type4",2.74539253128055,"story1",-8.74931437404246,0,0.5,-12.4519380035609,856.544140153677
"221",7,8,"type1",2.74539253128055,"story1",-19.7690140206535,0,-0.5,9.20853578763091,717.184914298258
"222",7,8,"type2",2.74539253128055,"story1",-19.7690140206535,0,0.5,0.892001886448076,858.868380397075
"223",7,8,"type3",2.74539253128055,"story1",-19.7690140206535,0,0.9,-25.1729433729278,892.803435137699
"224",7,8,"type4",2.74539253128055,"story1",-19.7690140206535,0,0.5,7.01327695814993,864.989655468777
"225",8,1,"type1",67.2872318835622,"story1",-6.35256978071177,0,-0.5,-27.9082143253323,758.026447777518
"226",8,1,"type2",67.2872318835622,"story1",-6.35256978071177,0,0.5,12.9457591066684,948.880421209519
"227",8,1,"type3",67.2872318835622,"story1",-6.35256978071177,0,0.9,-14.9068015999101,981.02786050294
"228",8,1,"type4",67.2872318835622,"story1",-6.35256978071177,0,0.5,-7.2779577856503,928.6567043172
"229",8,2,"type1",67.2872318835622,"story1",-0.0379430661788557,0,-0.5,7.76523360584625,800.01452242323
"230",8,2,"type2",67.2872318835622,"story1",-0.0379430661788557,0,0.5,-5.32142057178235,936.927868245601
"231",8,2,"type3",67.2872318835622,"story1",-0.0379430661788557,0,0.9,-2.88656153190843,999.362727285475
"232",8,2,"type4",67.2872318835622,"story1",-0.0379430661788557,0,0.5,28.6581731718235,970.907461989207
"233",8,3,"type1",67.2872318835622,"story1",0.456152602891037,0,-0.5,27.1792035270863,819.92258801354
"234",8,3,"type2",67.2872318835622,"story1",0.456152602891037,0,0.5,4.89912316333203,947.642507649785
"235",8,3,"type3",67.2872318835622,"story1",0.456152602891037,0,0.9,-0.46292805223094,1002.28045643422
"236",8,3,"type4",67.2872318835622,"story1",0.456152602891037,0,0.5,4.94659859068468,947.689983077138
"237",8,4,"type1",67.2872318835622,"story1",6.84072008052374,0,-0.5,-10.7888503054874,788.339101658599
"238",8,4,"type2",67.2872318835622,"story1",6.84072008052374,0,0.5,-2.50410442840481,946.623847535681
"239",8,4,"type3",67.2872318835622,"story1",6.84072008052374,0,0.9,-35.8507245405166,973.277227423569
"240",8,4,"type4",67.2872318835622,"story1",6.84072008052374,0,0.5,-10.701338720498,938.426613243588
"241",8,5,"type1",67.2872318835622,"story1",-2.52042521064338,0,-0.5,-7.03395281240864,782.73285386051
"242",8,5,"type2",67.2872318835622,"story1",-2.52042521064338,0,0.5,3.27538204553522,943.042188718454
"243",8,5,"type3",67.2872318835622,"story1",-2.52042521064338,0,0.9,-7.27144834722951,992.495358325689
"244",8,5,"type4",67.2872318835622,"story1",-2.52042521064338,0,0.5,25.1261751953259,964.892981868245
"245",8,6,"type1",67.2872318835622,"story1",-1.51038533649054,0,-0.5,-1.90710904524334,788.869737501828
"246",8,6,"type2",67.2872318835622,"story1",-1.51038533649054,0,0.5,-15.7840349218703,924.992811625201
"247",8,6,"type3",67.2872318835622,"story1",-1.51038533649054,0,0.9,10.8950623655545,1011.67190891263
"248",8,6,"type4",67.2872318835622,"story1",-1.51038533649054,0,0.5,-11.6392673020231,929.137579245049
"249",8,7,"type1",67.2872318835622,"story1",-8.74931437404246,0,-0.5,-17.0585041879678,766.479413321552
"250",8,7,"type2",67.2872318835622,"story1",-8.74931437404246,0,0.5,15.2001793443181,948.738096853838
"251",8,7,"type3",67.2872318835622,"story1",-8.74931437404246,0,0.9,-3.16562527571847,990.372292233801
"252",8,7,"type4",67.2872318835622,"story1",-8.74931437404246,0,0.5,-2.3672693217489,931.170648187771
"253",8,8,"type1",67.2872318835622,"story1",-19.7690140206535,0,-0.5,3.97463330924428,776.492851172153
"254",8,8,"type2",67.2872318835622,"story1",-19.7690140206535,0,0.5,15.5424236321853,938.060641495094
"255",8,8,"type3",67.2872318835622,"story1",-19.7690140206535,0,0.9,-7.91082401033254,974.607393852576
"256",8,8,"type4",67.2872318835622,"story1",-19.7690140206535,0,0.5,0.387226630207931,922.905444493117
"257",9,1,"type1",57.2066502479792,"story1",-6.35256978071177,0,-0.5,3.32318720241526,779.177267669683
"258",9,1,"type2",57.2066502479792,"story1",-6.35256978071177,0,0.5,15.0241765130891,940.878256980356
